order_item_id,order_id,product_id,quantity,unit_price,discount
1073754,240435,5235,1,42939.39,0.1
1073755,240436,5202,1,60728.55,0.0
1073756,240437,5189,2,3168.17,0.0
1073757,240437,5220,1,21967.48,0.0
1073758,240438,5118,1,66285.61,0.05
1073759,240439,5221,3,37612.88,0.3
1073760,240439,5100,3,5944.8,0.1
1073761,240440,5052,3,30193.61,0.1
1073762,240440,5095,1,14624.64,0.0
1073763,240441,5094,2,50119.8,0.1
1073764,240441,5189,1,3168.17,0.05
1073765,240441,5007,1,47064.17,0.05
1073766,240442,5016,1,36681.19,0.2
1073767,240443,5025,1,6471.89,0.2
1073768,240443,5064,1,1071.6,0.05
1073769,240444,5052,1,30193.61,0.0
1073770,240444,5119,1,28094.1,0.15
1073771,240445,5038,2,4722.76,0.0
1073772,240445,5212,1,4629.93,0.2
1073773,240446,5161,1,67037.98,0.15
1073774,240446,5091,1,25689.04,0.15
1073775,240446,5134,1,48738.85,0.0
1073776,240447,5236,2,65747.31,0.05
1073777,240447,5088,1,21198.99,0.0
1073778,240448,5131,2,18445.06,0.05
1073779,240449,5049,2,3400.6,0.1
1073780,240450,5175,1,18910.47,0.1
1073781,240450,5185,1,10012.67,0.15
1073782,240450,5130,1,49364.28,0.05
1073783,240451,5036,3,33706.56,0.0
1073784,240451,5228,1,11245.05,0.2
1073785,240452,5093,2,14025.22,0.05
1073786,240453,5074,2,56113.92,0.3
1073787,240453,5012,4,10517.29,0.0
1073788,240453,5211,1,39915.21,0.2
1073789,240454,5146,1,27448.23,0.2
1073790,240455,5074,2,56113.92,0.15
1073791,240455,5118,3,66285.61,0.05
1073792,240456,5225,1,44784.0,0.1
1073793,240456,5221,2,37612.88,0.15
1073794,240456,5232,1,8228.77,0.0
1073795,240457,5064,1,1071.6,0.1
1073796,240457,5034,2,19530.07,0.15
1073797,240458,5130,1,49364.28,0.15
1073798,240459,5068,3,3208.18,0.0
1073799,240460,5172,1,4239.47,0.1
1073800,240461,5048,1,30119.24,0.15
1073801,240462,5215,1,32322.68,0.0
1073802,240463,5030,1,17995.47,0.3
1073803,240463,5023,1,57019.3,0.1
1073804,240464,5119,1,28094.1,0.0
1073805,240465,5187,1,55244.46,0.05
1073806,240466,5119,1,28094.1,0.0
1073807,240467,5240,1,58420.25,0.2
1073808,240467,5193,3,40300.37,0.2
1073809,240468,5225,1,44784.0,0.05
1073810,240469,5049,1,3400.6,0.1
1073811,240470,5145,1,50582.17,0.15
1073812,240470,5027,1,61682.23,0.1
1073813,240470,5195,1,58669.03,0.05
1073814,240471,5100,2,5944.8,0.05
1073815,240472,5113,2,68865.43,0.0
1073816,240472,5039,1,50037.66,0.0
1073817,240473,5030,1,17995.47,0.0
1073818,240474,5065,1,44735.77,0.0
1073819,240474,5214,1,72753.69,0.1
1073820,240475,5168,3,49827.72,0.0
1073821,240475,5194,1,23915.3,0.2
1073822,240476,5082,1,46405.69,0.05
1073823,240477,5095,2,14624.64,0.1
1073824,240478,5165,1,68412.72,0.0
1073825,240479,5066,4,1408.49,0.15
1073826,240479,5242,2,39405.82,0.2
1073827,240480,5053,2,10893.77,0.15
1073828,240481,5081,1,15994.98,0.3
1073829,240481,5090,2,56217.93,0.05
1073830,240481,5245,1,6706.77,0.0
1073831,240482,5112,1,21588.83,0.1
1073832,240483,5170,1,55818.22,0.1
1073833,240483,5082,1,46405.69,0.0
1073834,240484,5048,2,30119.24,0.2
1073835,240485,5018,1,31948.2,0.0
1073836,240486,5051,1,5515.2,0.05
1073837,240486,5118,1,66285.61,0.1
1073838,240486,5035,1,21801.91,0.05
1073839,240486,5179,1,11001.54,0.0
1073840,240487,5044,1,12759.09,0.05
1073841,240488,5145,3,50582.17,0.1
1073842,240488,5213,2,33200.28,0.0
1073843,240488,5128,1,73878.87,0.1
1073844,240489,5064,1,1071.6,0.0
1073845,240489,5164,1,53390.93,0.1
1073846,240490,5022,2,53244.52,0.1
1073847,240491,5033,1,38233.95,0.05
1073848,240491,5126,1,60128.87,0.0
1073849,240491,5222,1,35523.97,0.0
1073850,240492,5058,1,59334.46,0.0
1073851,240493,5098,1,56166.19,0.05
1073852,240493,5231,1,38431.27,0.05
1073853,240493,5008,2,35755.93,0.1
1073854,240493,5178,1,21213.16,0.2
1073855,240494,5246,3,61413.96,0.05
1073856,240495,5124,2,40640.25,0.0
1073857,240496,5190,1,42358.86,0.2
1073858,240497,5094,1,50119.8,0.2
1073859,240498,5059,1,60074.85,0.3
1073860,240498,5134,1,48738.85,0.15
1073861,240498,5105,3,76837.69,0.15
1073862,240499,5018,3,31948.2,0.3
1073863,240499,5180,1,56074.46,0.1
1073864,240500,5056,1,4737.33,0.15
1073865,240500,5106,1,48710.64,0.05
1073866,240501,5224,2,34512.87,0.05
1073867,240501,5055,3,52899.91,0.0
1073868,240502,5081,1,15994.98,0.0
1073869,240502,5231,1,38431.27,0.2
1073870,240503,5018,2,31948.2,0.0
1073871,240504,5137,1,13069.65,0.1
1073872,240504,5063,1,14380.12,0.05
1073873,240505,5237,1,14486.85,0.1
1073874,240505,5165,1,68412.72,0.05
1073875,240506,5056,1,4737.33,0.15
1073876,240507,5028,1,18336.84,0.3
1073877,240507,5135,2,44860.92,0.05
1073878,240507,5084,1,61606.9,0.15
1073879,240508,5146,1,27448.23,0.2
1073880,240508,5250,1,59608.1,0.0
1073881,240509,5174,1,33152.89,0.0
1073882,240510,5149,2,68869.07,0.2
1073883,240511,5172,1,4239.47,0.0
1073884,240511,5138,1,50048.21,0.1
1073885,240512,5235,2,42939.39,0.0
1073886,240513,5042,1,67874.77,0.1
1073887,240514,5175,2,18910.47,0.3
1073888,240515,5080,1,52513.0,0.2
1073889,240515,5011,1,62902.32,0.3
1073890,240516,5222,3,35523.97,0.05
1073891,240516,5177,1,11970.85,0.1
1073892,240517,5106,1,48710.64,0.05
1073893,240518,5056,1,4737.33,0.0
1073894,240518,5048,3,30119.24,0.2
1073895,240518,5244,1,21490.52,0.05
1073896,240518,5129,1,904.89,0.3
1073897,240519,5152,2,39798.26,0.1
1073898,240519,5001,1,7130.66,0.15
1073899,240519,5209,2,36633.77,0.15
1073900,240520,5160,3,11630.6,0.1
1073901,240520,5137,1,13069.65,0.05
1073902,240521,5033,2,38233.95,0.1
1073903,240522,5018,1,31948.2,0.2
1073904,240523,5109,2,70231.76,0.15
1073905,240523,5190,1,42358.86,0.2
1073906,240524,5021,2,64016.09,0.2
1073907,240525,5144,1,19583.16,0.1
1073908,240525,5009,2,26525.92,0.05
1073909,240525,5040,3,25999.86,0.15
1073910,240526,5201,1,46161.04,0.2
1073911,240527,5144,1,19583.16,0.05
1073912,240528,5072,1,48183.37,0.15
1073913,240528,5060,1,33825.77,0.05
1073914,240529,5056,1,4737.33,0.0
1073915,240529,5210,1,33636.27,0.05
1073916,240530,5205,1,21516.5,0.05
1073917,240530,5075,1,31067.58,0.1
1073918,240531,5002,3,38998.44,0.0
1073919,240532,5018,2,31948.2,0.1
1073920,240532,5211,4,39915.21,0.2
1073921,240533,5059,1,60074.85,0.15
1073922,240534,5148,1,7089.4,0.15
1073923,240535,5131,1,18445.06,0.2
1073924,240535,5220,1,21967.48,0.15
1073925,240536,5186,2,18555.62,0.15
1073926,240536,5153,2,54856.13,0.05
1073927,240536,5215,2,32322.68,0.1
1073928,240537,5078,3,34641.26,0.15
1073929,240537,5029,1,68249.17,0.3
1073930,240537,5050,1,56369.39,0.0
1073931,240538,5173,1,66699.81,0.2
1073932,240538,5199,2,1784.57,0.0
1073933,240539,5118,1,66285.61,0.0
1073934,240540,5010,2,60450.29,0.0
1073935,240541,5072,1,48183.37,0.0
1073936,240542,5024,1,62632.18,0.1
1073937,240543,5115,1,67383.95,0.0
1073938,240543,5110,1,51525.25,0.1
1073939,240543,5206,1,58467.83,0.1
1073940,240544,5033,1,38233.95,0.15
1073941,240545,5193,1,40300.37,0.1
1073942,240545,5217,2,9572.79,0.0
1073943,240546,5165,1,68412.72,0.0
1073944,240547,5229,1,62902.14,0.15
1073945,240547,5246,1,61413.96,0.1
1073946,240548,5137,1,13069.65,0.15
1073947,240549,5224,2,34512.87,0.0
1073948,240550,5143,2,50546.12,0.15
1073949,240551,5011,1,62902.32,0.15
1073950,240551,5023,1,57019.3,0.0
1073951,240552,5113,1,68865.43,0.05
1073952,240553,5017,1,17797.82,0.0
1073953,240553,5113,1,68865.43,0.15
1073954,240554,5133,2,41441.71,0.3
1073955,240555,5056,1,4737.33,0.1
1073956,240556,5168,2,49827.72,0.15
1073957,240557,5195,1,58669.03,0.0
1073958,240557,5152,2,39798.26,0.0
1073959,240557,5047,4,8695.54,0.2
1073960,240558,5087,1,7226.79,0.2
1073961,240559,5205,1,21516.5,0.2
1073962,240559,5047,2,8695.54,0.05
1073963,240559,5180,3,56074.46,0.05
1073964,240559,5003,2,75259.02,0.0
1073965,240560,5048,3,30119.24,0.0
1073966,240560,5139,2,32826.93,0.15
1073967,240560,5035,2,21801.91,0.2
1073968,240561,5126,1,60128.87,0.2
1073969,240562,5141,1,63027.8,0.1
1073970,240562,5021,1,64016.09,0.0
1073971,240563,5094,1,50119.8,0.05
1073972,240563,5166,1,59235.66,0.0
1073973,240563,5057,1,38306.72,0.2
1073974,240564,5042,4,67874.77,0.15
1073975,240565,5187,1,55244.46,0.0
1073976,240566,5012,1,10517.29,0.1
1073977,240566,5028,1,18336.84,0.05
1073978,240567,5116,1,37580.28,0.05
1073979,240568,5129,1,904.89,0.2
1073980,240568,5017,1,17797.82,0.15
1073981,240569,5080,1,52513.0,0.1
1073982,240569,5145,1,50582.17,0.0
1073983,240570,5231,1,38431.27,0.15
1073984,240571,5223,1,15891.41,0.15
1073985,240571,5048,1,30119.24,0.05
1073986,240572,5120,1,48788.44,0.2
1073987,240572,5025,1,6471.89,0.15
1073988,240573,5185,1,10012.67,0.15
1073989,240573,5139,2,32826.93,0.0
1073990,240573,5031,1,59374.12,0.0
1073991,240574,5232,1,8228.77,0.1
1073992,240574,5221,2,37612.88,0.05
1073993,240575,5055,1,52899.91,0.0
1073994,240575,5045,1,61595.6,0.1
1073995,240576,5064,1,1071.6,0.1
1073996,240577,5039,1,50037.66,0.1
1073997,240578,5221,1,37612.88,0.2
1073998,240579,5124,2,40640.25,0.15
1073999,240579,5092,1,48185.45,0.1
1074000,240580,5245,1,6706.77,0.05
1074001,240581,5183,1,16564.36,0.1
1074002,240582,5249,2,37675.05,0.05
1074003,240583,5205,1,21516.5,0.15
1074004,240583,5184,2,39169.08,0.15
1074005,240584,5062,1,375.72,0.0
1074006,240585,5021,3,64016.09,0.1
1074007,240586,5198,2,21725.27,0.05
1074008,240586,5241,2,62669.92,0.15
1074009,240587,5086,2,24264.53,0.0
1074010,240588,5046,3,32876.12,0.05
1074011,240589,5200,3,24864.32,0.1
1074012,240590,5020,3,44196.78,0.1
1074013,240590,5223,1,15891.41,0.1
1074014,240590,5130,2,49364.28,0.0
1074015,240590,5231,2,38431.27,0.1
1074016,240591,5028,1,18336.84,0.0
1074017,240592,5045,2,61595.6,0.3
1074018,240592,5196,1,21224.04,0.0
1074019,240593,5240,1,58420.25,0.15
1074020,240594,5021,1,64016.09,0.1
1074021,240594,5149,2,68869.07,0.0
1074022,240594,5177,1,11970.85,0.0
1074023,240594,5249,1,37675.05,0.2
1074024,240595,5119,1,28094.1,0.0
1074025,240596,5049,1,3400.6,0.15
1074026,240596,5167,1,4726.83,0.0
1074027,240597,5037,4,14127.86,0.15
1074028,240597,5183,1,16564.36,0.2
1074029,240597,5184,1,39169.08,0.1
1074030,240597,5004,1,29418.25,0.05
1074031,240598,5134,1,48738.85,0.3
1074032,240599,5208,3,53343.72,0.2
1074033,240600,5091,1,25689.04,0.1
1074034,240601,5100,1,5944.8,0.1
1074035,240601,5067,2,6663.94,0.15
1074036,240602,5022,2,53244.52,0.3
1074037,240602,5055,3,52899.91,0.0
1074038,240603,5070,2,30502.3,0.0
1074039,240603,5027,2,61682.23,0.1
1074040,240603,5156,2,56675.14,0.0
1074041,240604,5089,1,36951.82,0.2
1074042,240605,5112,1,21588.83,0.0
1074043,240605,5093,1,14025.22,0.05
1074044,240606,5232,2,8228.77,0.1
1074045,240606,5060,1,33825.77,0.15
1074046,240607,5123,1,43855.11,0.0
1074047,240608,5224,1,34512.87,0.05
1074048,240608,5226,1,19388.21,0.15
1074049,240609,5081,1,15994.98,0.05
1074050,240609,5189,1,3168.17,0.15
1074051,240610,5177,1,11970.85,0.15
1074052,240611,5087,1,7226.79,0.0
1074053,240612,5203,4,55564.81,0.0
1074054,240613,5143,2,50546.12,0.05
1074055,240613,5014,1,7806.43,0.3
1074056,240614,5193,1,40300.37,0.0
1074057,240614,5239,2,41858.94,0.1
1074058,240614,5173,1,66699.81,0.15
1074059,240615,5139,1,32826.93,0.1
1074060,240615,5055,1,52899.91,0.0
1074061,240616,5037,1,14127.86,0.3
1074062,240617,5065,2,44735.77,0.05
1074063,240618,5125,1,6540.45,0.05
1074064,240619,5154,3,40723.49,0.15
1074065,240620,5060,3,33825.77,0.15
1074066,240620,5210,1,33636.27,0.05
1074067,240621,5104,1,14643.7,0.1
1074068,240622,5055,2,52899.91,0.1
1074069,240622,5216,2,4711.09,0.0
1074070,240623,5029,1,68249.17,0.15
1074071,240624,5026,2,77725.16,0.0
1074072,240624,5195,2,58669.03,0.05
1074073,240624,5014,1,7806.43,0.0
1074074,240625,5233,1,56982.98,0.05
1074075,240625,5096,1,34899.18,0.0
1074076,240625,5125,1,6540.45,0.1
1074077,240625,5141,1,63027.8,0.15
1074078,240626,5223,1,15891.41,0.0
1074079,240627,5191,1,28565.45,0.1
1074080,240627,5005,3,17668.54,0.0
1074081,240628,5013,2,57044.0,0.0
1074082,240629,5239,1,41858.94,0.0
1074083,240630,5189,2,3168.17,0.0
1074084,240630,5039,1,50037.66,0.1
1074085,240631,5191,4,28565.45,0.1
1074086,240631,5190,1,42358.86,0.05
1074087,240631,5065,1,44735.77,0.15
1074088,240632,5067,1,6663.94,0.1
1074089,240632,5027,1,61682.23,0.1
1074090,240633,5023,2,57019.3,0.0
1074091,240634,5120,3,48788.44,0.0
1074092,240634,5192,1,37280.9,0.0
1074093,240635,5119,1,28094.1,0.0
1074094,240635,5077,1,12398.37,0.05
1074095,240635,5142,1,42455.88,0.0
1074096,240636,5106,1,48710.64,0.0
1074097,240637,5125,1,6540.45,0.05
1074098,240638,5219,1,18158.38,0.05
1074099,240638,5114,1,10929.13,0.0
1074100,240638,5033,2,38233.95,0.15
1074101,240639,5115,1,67383.95,0.0
1074102,240639,5075,3,31067.58,0.2
1074103,240640,5011,2,62902.32,0.1
1074104,240641,5248,3,44253.8,0.1
1074105,240642,5094,1,50119.8,0.15
1074106,240642,5033,1,38233.95,0.15
1074107,240643,5212,1,4629.93,0.05
1074108,240644,5081,1,15994.98,0.15
1074109,240644,5210,2,33636.27,0.05
1074110,240645,5016,2,36681.19,0.0
1074111,240645,5174,1,33152.89,0.1
1074112,240645,5221,1,37612.88,0.2
1074113,240646,5044,2,12759.09,0.0
1074114,240647,5135,1,44860.92,0.0
1074115,240648,5046,2,32876.12,0.15
1074116,240648,5064,2,1071.6,0.0
1074117,240648,5074,2,56113.92,0.1
1074118,240648,5109,1,70231.76,0.15
1074119,240649,5124,1,40640.25,0.0
1074120,240649,5063,4,14380.12,0.05
1074121,240650,5057,1,38306.72,0.05
1074122,240651,5087,1,7226.79,0.2
1074123,240651,5054,1,4393.11,0.05
1074124,240652,5087,1,7226.79,0.0
1074125,240653,5110,1,51525.25,0.2
1074126,240654,5062,1,375.72,0.1
1074127,240654,5093,1,14025.22,0.15
1074128,240654,5129,4,904.89,0.3
1074129,240655,5185,2,10012.67,0.1
1074130,240656,5107,1,32800.94,0.1
1074131,240656,5102,2,27858.4,0.15
1074132,240656,5158,1,49340.3,0.2
1074133,240656,5026,1,77725.16,0.3
1074134,240657,5186,1,18555.62,0.1
1074135,240657,5017,2,17797.82,0.0
1074136,240658,5234,1,50648.36,0.0
1074137,240658,5059,1,60074.85,0.0
1074138,240658,5180,1,56074.46,0.2
1074139,240659,5033,1,38233.95,0.2
1074140,240660,5150,2,41947.17,0.0
1074141,240660,5202,1,60728.55,0.1
1074142,240660,5122,2,14520.43,0.0
1074143,240660,5165,1,68412.72,0.05
1074144,240661,5224,1,34512.87,0.0
1074145,240661,5164,3,53390.93,0.15
1074146,240661,5170,1,55818.22,0.15
1074147,240662,5160,1,11630.6,0.15
1074148,240663,5235,1,42939.39,0.05
1074149,240663,5025,4,6471.89,0.0
1074150,240663,5178,1,21213.16,0.05
1074151,240663,5242,1,39405.82,0.0
1074152,240664,5106,1,48710.64,0.1
1074153,240664,5026,1,77725.16,0.0
1074154,240665,5029,1,68249.17,0.2
1074155,240665,5074,3,56113.92,0.0
1074156,240665,5051,1,5515.2,0.2
1074157,240666,5236,1,65747.31,0.05
1074158,240667,5123,1,43855.11,0.0
1074159,240668,5158,1,49340.3,0.05
1074160,240668,5158,1,49340.3,0.0
1074161,240668,5149,1,68869.07,0.15
1074162,240668,5150,3,41947.17,0.0
1074163,240669,5120,1,48788.44,0.1
1074164,240669,5183,1,16564.36,0.2
1074165,240670,5076,1,42231.66,0.0
1074166,240671,5198,1,21725.27,0.1
1074167,240671,5181,1,37920.07,0.1
1074168,240671,5194,1,23915.3,0.0
1074169,240672,5066,4,1408.49,0.2
1074170,240673,5220,3,21967.48,0.15
1074171,240673,5240,1,58420.25,0.1
1074172,240674,5040,3,25999.86,0.0
1074173,240674,5179,1,11001.54,0.15
1074174,240675,5187,2,55244.46,0.0
1074175,240676,5184,2,39169.08,0.1
1074176,240676,5032,1,70716.73,0.1
1074177,240676,5090,4,56217.93,0.0
1074178,240677,5076,1,42231.66,0.2
1074179,240678,5141,1,63027.8,0.3
1074180,240678,5007,2,47064.17,0.05
1074181,240679,5134,1,48738.85,0.05
1074182,240680,5125,1,6540.45,0.0
1074183,240680,5191,1,28565.45,0.0
1074184,240681,5214,1,72753.69,0.1
1074185,240681,5059,1,60074.85,0.15
1074186,240682,5235,3,42939.39,0.0
1074187,240683,5223,3,15891.41,0.1
1074188,240683,5180,2,56074.46,0.2
1074189,240683,5200,3,24864.32,0.05
1074190,240684,5111,1,78486.91,0.0
1074191,240685,5034,1,19530.07,0.0
1074192,240685,5004,2,29418.25,0.0
1074193,240686,5002,2,38998.44,0.0
1074194,240687,5149,1,68869.07,0.05
1074195,240687,5031,1,59374.12,0.05
1074196,240688,5119,1,28094.1,0.05
1074197,240689,5128,1,73878.87,0.1
1074198,240690,5169,1,16839.31,0.2
1074199,240691,5234,1,50648.36,0.1
1074200,240692,5239,2,41858.94,0.2
1074201,240692,5043,1,34705.96,0.0
1074202,240692,5203,1,55564.81,0.3
1074203,240692,5083,1,70397.92,0.3
1074204,240693,5030,1,17995.47,0.2
1074205,240693,5134,1,48738.85,0.2
1074206,240693,5130,1,49364.28,0.2
1074207,240694,5095,1,14624.64,0.0
1074208,240694,5027,1,61682.23,0.0
1074209,240694,5175,1,18910.47,0.2
1074210,240694,5117,1,23169.23,0.2
1074211,240695,5228,1,11245.05,0.05
1074212,240696,5088,1,21198.99,0.05
1074213,240697,5105,3,76837.69,0.0
1074214,240698,5197,1,28049.13,0.0
1074215,240698,5223,2,15891.41,0.05
1074216,240699,5123,1,43855.11,0.05
1074217,240700,5119,1,28094.1,0.1
1074218,240700,5205,4,21516.5,0.1
1074219,240701,5100,1,5944.8,0.0
1074220,240701,5186,1,18555.62,0.0
1074221,240702,5152,1,39798.26,0.0
1074222,240702,5172,1,4239.47,0.15
1074223,240702,5084,1,61606.9,0.15
1074224,240703,5094,2,50119.8,0.05
1074225,240704,5203,1,55564.81,0.1
1074226,240704,5172,1,4239.47,0.2
1074227,240705,5037,1,14127.86,0.2
1074228,240706,5025,1,6471.89,0.05
1074229,240706,5072,1,48183.37,0.15
1074230,240706,5103,1,68903.36,0.0
1074231,240706,5187,4,55244.46,0.15
1074232,240707,5082,1,46405.69,0.05
1074233,240708,5081,2,15994.98,0.0
1074234,240708,5021,1,64016.09,0.2
1074235,240708,5010,2,60450.29,0.1
1074236,240708,5138,2,50048.21,0.05
1074237,240709,5131,1,18445.06,0.05
1074238,240710,5026,1,77725.16,0.1
1074239,240710,5067,2,6663.94,0.3
1074240,240710,5032,1,70716.73,0.0
1074241,240711,5036,1,33706.56,0.05
1074242,240711,5143,1,50546.12,0.0
1074243,240712,5109,1,70231.76,0.1
1074244,240713,5063,2,14380.12,0.1
1074245,240713,5002,1,38998.44,0.2
1074246,240714,5249,3,37675.05,0.05
1074247,240715,5107,1,32800.94,0.1
1074248,240715,5144,1,19583.16,0.2
1074249,240716,5117,1,23169.23,0.0
1074250,240716,5195,1,58669.03,0.0
1074251,240716,5077,1,12398.37,0.15
1074252,240717,5242,1,39405.82,0.1
1074253,240717,5075,3,31067.58,0.05
1074254,240717,5069,1,60943.44,0.15
1074255,240717,5055,1,52899.91,0.2
1074256,240718,5223,2,15891.41,0.0
1074257,240718,5148,1,7089.4,0.0
1074258,240719,5041,1,31149.47,0.0
1074259,240719,5147,2,51457.87,0.0
1074260,240719,5119,1,28094.1,0.05
1074261,240720,5136,2,52780.54,0.05
1074262,240721,5200,1,24864.32,0.0
1074263,240722,5138,1,50048.21,0.0
1074264,240722,5244,2,21490.52,0.2
1074265,240723,5200,1,24864.32,0.05
1074266,240723,5077,1,12398.37,0.2
1074267,240723,5225,2,44784.0,0.0
1074268,240724,5179,1,11001.54,0.1
1074269,240724,5154,1,40723.49,0.05
1074270,240725,5117,3,23169.23,0.3
1074271,240725,5147,1,51457.87,0.0
1074272,240726,5001,1,7130.66,0.1
1074273,240727,5244,1,21490.52,0.05
1074274,240727,5079,2,6489.27,0.1
1074275,240728,5117,3,23169.23,0.0
1074276,240729,5191,1,28565.45,0.1
1074277,240729,5082,2,46405.69,0.0
1074278,240729,5115,1,67383.95,0.05
1074279,240729,5226,1,19388.21,0.1
1074280,240730,5041,2,31149.47,0.1
1074281,240731,5039,1,50037.66,0.05
1074282,240732,5160,1,11630.6,0.1
1074283,240733,5027,2,61682.23,0.15
1074284,240734,5206,1,58467.83,0.2
1074285,240734,5215,2,32322.68,0.3
1074286,240734,5181,1,37920.07,0.15
1074287,240735,5238,1,23012.47,0.05
1074288,240736,5025,1,6471.89,0.0
1074289,240737,5124,1,40640.25,0.05
1074290,240737,5181,1,37920.07,0.05
1074291,240738,5248,1,44253.8,0.1
1074292,240738,5248,3,44253.8,0.15
1074293,240739,5149,1,68869.07,0.0
1074294,240739,5189,1,3168.17,0.05
1074295,240739,5168,1,49827.72,0.15
1074296,240740,5067,3,6663.94,0.2
1074297,240740,5103,1,68903.36,0.0
1074298,240741,5197,2,28049.13,0.1
1074299,240741,5217,1,9572.79,0.15
1074300,240742,5164,1,53390.93,0.1
1074301,240742,5124,1,40640.25,0.3
1074302,240743,5161,3,67037.98,0.0
1074303,240744,5073,1,18918.59,0.1
1074304,240744,5053,1,10893.77,0.05
1074305,240744,5032,2,70716.73,0.15
1074306,240744,5155,2,1261.24,0.2
1074307,240745,5047,1,8695.54,0.0
1074308,240746,5165,4,68412.72,0.0
1074309,240747,5156,1,56675.14,0.05
1074310,240747,5169,4,16839.31,0.0
1074311,240748,5175,1,18910.47,0.3
1074312,240748,5030,1,17995.47,0.1
1074313,240748,5065,1,44735.77,0.0
1074314,240748,5070,3,30502.3,0.1
1074315,240749,5213,1,33200.28,0.1
1074316,240749,5136,3,52780.54,0.15
1074317,240750,5059,2,60074.85,0.05
1074318,240750,5194,1,23915.3,0.2
1074319,240750,5204,4,42499.16,0.05
1074320,240751,5098,1,56166.19,0.0
1074321,240751,5076,1,42231.66,0.0
1074322,240752,5161,4,67037.98,0.1
1074323,240752,5171,1,52643.32,0.05
1074324,240753,5126,1,60128.87,0.0
1074325,240754,5080,2,52513.0,0.05
1074326,240754,5006,2,14350.97,0.15
1074327,240755,5114,1,10929.13,0.1
1074328,240755,5249,2,37675.05,0.15
1074329,240755,5027,1,61682.23,0.1
1074330,240755,5021,1,64016.09,0.0
1074331,240756,5067,1,6663.94,0.0
1074332,240756,5076,1,42231.66,0.15
1074333,240757,5005,1,17668.54,0.15
1074334,240757,5099,1,24134.72,0.15
1074335,240758,5080,1,52513.0,0.0
1074336,240759,5105,1,76837.69,0.2
1074337,240759,5147,1,51457.87,0.3
1074338,240759,5227,2,35653.11,0.05
1074339,240760,5180,1,56074.46,0.3
1074340,240760,5194,1,23915.3,0.1
1074341,240761,5086,1,24264.53,0.15
1074342,240762,5068,1,3208.18,0.05
1074343,240762,5209,1,36633.77,0.0
1074344,240762,5006,2,14350.97,0.15
1074345,240762,5224,1,34512.87,0.2
1074346,240763,5024,1,62632.18,0.1
1074347,240764,5098,1,56166.19,0.1
1074348,240765,5183,1,16564.36,0.0
1074349,240766,5235,1,42939.39,0.0
1074350,240767,5241,2,62669.92,0.05
1074351,240768,5104,1,14643.7,0.2
1074352,240769,5225,1,44784.0,0.1
1074353,240769,5078,1,34641.26,0.2
1074354,240769,5016,1,36681.19,0.15
1074355,240770,5105,1,76837.69,0.15
1074356,240771,5061,2,30127.71,0.0
1074357,240771,5078,2,34641.26,0.3
1074358,240772,5222,1,35523.97,0.05
1074359,240773,5165,1,68412.72,0.0
1074360,240773,5140,1,36072.98,0.0
1074361,240774,5080,1,52513.0,0.05
1074362,240774,5157,1,45815.88,0.0
1074363,240775,5063,2,14380.12,0.15
1074364,240775,5149,1,68869.07,0.15
1074365,240775,5206,2,58467.83,0.05
1074366,240776,5133,1,41441.71,0.1
1074367,240776,5170,1,55818.22,0.05
1074368,240777,5068,1,3208.18,0.2
1074369,240777,5120,1,48788.44,0.1
1074370,240777,5179,3,11001.54,0.0
1074371,240778,5175,1,18910.47,0.05
1074372,240779,5001,1,7130.66,0.3
1074373,240780,5056,1,4737.33,0.2
1074374,240781,5040,1,25999.86,0.1
1074375,240782,5050,1,56369.39,0.0
1074376,240783,5041,1,31149.47,0.15
1074377,240784,5173,3,66699.81,0.05
1074378,240785,5047,1,8695.54,0.05
1074379,240786,5181,3,37920.07,0.0
1074380,240786,5103,1,68903.36,0.0
1074381,240787,5157,2,45815.88,0.1
1074382,240787,5048,1,30119.24,0.05
1074383,240788,5122,1,14520.43,0.1
1074384,240788,5075,2,31067.58,0.0
1074385,240789,5172,1,4239.47,0.05
1074386,240789,5234,3,50648.36,0.1
1074387,240790,5098,2,56166.19,0.0
1074388,240790,5041,1,31149.47,0.05
1074389,240790,5060,3,33825.77,0.0
1074390,240791,5125,1,6540.45,0.0
1074391,240791,5097,1,44773.25,0.05
1074392,240792,5048,1,30119.24,0.1
1074393,240792,5179,2,11001.54,0.0
1074394,240792,5001,2,7130.66,0.0
1074395,240792,5056,1,4737.33,0.15
1074396,240793,5029,1,68249.17,0.3
1074397,240794,5081,2,15994.98,0.0
1074398,240794,5196,1,21224.04,0.05
1074399,240795,5065,1,44735.77,0.0
1074400,240796,5043,2,34705.96,0.05
1074401,240797,5192,1,37280.9,0.0
1074402,240797,5043,1,34705.96,0.0
1074403,240798,5204,1,42499.16,0.0
1074404,240798,5154,1,40723.49,0.0
1074405,240799,5056,3,4737.33,0.2
1074406,240800,5055,1,52899.91,0.1
1074407,240801,5003,1,75259.02,0.15
1074408,240802,5084,2,61606.9,0.1
1074409,240802,5008,2,35755.93,0.3
1074410,240802,5146,2,27448.23,0.1
1074411,240802,5112,1,21588.83,0.3
1074412,240803,5188,2,12456.99,0.05
1074413,240803,5098,1,56166.19,0.05
1074414,240803,5021,3,64016.09,0.15
1074415,240804,5029,3,68249.17,0.05
1074416,240804,5241,2,62669.92,0.15
1074417,240805,5243,2,50341.38,0.3
1074418,240805,5141,2,63027.8,0.15
