order_id,payment_date,payment_status,payment_amount
240030,2025-11-30,paid,76371.37
240031,2025-11-25,paid,110395.02
240032,2025-11-06,paid,39030.75
240033,2025-02-07,paid,154690.21
240034,2025-01-23,refunded,160155.29
240035,2025-12-19,paid,355711.95
240036,2025-07-08,paid,158535.45
240037,2025-05-03,paid,310004.04
240038,2025-02-10,paid,217213.53
240039,2025-10-29,paid,60870.82
240040,2025-08-24,paid,105604.25
240041,2025-03-24,paid,59475.93
240042,2025-01-27,paid,217860.95
240043,2025-01-24,paid,55853.49
240044,2025-10-24,paid,9512.04
240045,2025-09-05,paid,97686.71
240046,2025-02-14,failed,71722.4
240047,2026-01-03,paid,200670.3
240048,2025-12-13,paid,53894.84
240049,2025-06-24,paid,153661.01
240050,2025-09-19,paid,37615.73
240051,2025-12-22,failed,143366.0
240052,2025-07-18,paid,45980.14
240053,2025-08-09,paid,48354.83
240054,2025-06-01,paid,72151.64
240055,2025-01-11,refunded,9901.39
240056,2025-11-19,paid,70771.44
240057,2025-06-15,paid,13633.42
240058,2025-04-19,paid,131518.73
240059,2025-11-13,paid,44755.78
240060,2025-05-29,paid,56627.69
240061,2025-08-08,paid,131669.64
240062,2025-09-07,paid,17019.42
240063,2025-10-01,paid,311633.3
240064,2025-11-13,paid,28590.83
240065,2025-07-19,paid,76132.8
240066,2025-06-11,paid,193474.74
240067,2025-12-05,paid,166964.69
240068,2025-04-09,paid,75217.68
240069,2025-04-01,paid,62758.33
240070,2025-06-06,paid,89727.53
240071,2025-12-15,paid,99672.23
240072,2025-07-19,paid,4239.98
240073,2025-04-02,paid,140982.47
240074,2025-11-12,paid,88346.37
240075,2025-07-31,paid,14831.23
240076,2025-06-13,paid,44863.76
240077,2025-04-08,paid,143196.64
240078,2025-08-07,paid,22927.98
240079,2025-08-02,paid,314725.65
240080,2025-10-19,paid,910.86
240081,2025-04-29,paid,5464.5
240082,2025-05-02,paid,41106.86
240083,2025-02-20,paid,93323.98
240084,2025-01-14,paid,90898.96
240085,2025-09-13,failed,119745.63
240086,2025-06-02,paid,63027.8
240087,2025-06-01,paid,38687.32
240088,2025-11-11,paid,228189.98
240089,2025-06-05,paid,172359.33
240090,2025-05-12,paid,40539.15
240091,2025-07-22,paid,50836.37
240092,2025-06-14,paid,53237.35
240093,2025-10-03,paid,118538.91
240094,2025-05-12,paid,89625.0
240095,2025-01-08,paid,106687.44
240096,2025-11-28,paid,63645.06
240097,2025-02-10,paid,139324.33
240098,2025-05-29,paid,29664.3
240099,2025-12-08,paid,59200.19
240100,2025-08-04,paid,308068.93
240101,2025-05-01,paid,108401.94
240102,2025-06-01,paid,66393.84
240103,2025-02-11,paid,56156.37
240104,2025-04-30,paid,12447.14
240105,2025-03-31,paid,30232.51
240106,2025-11-19,paid,107386.2
240107,2025-10-23,paid,110872.08
240108,2025-08-24,paid,52429.9
240109,2025-02-07,paid,168637.96
240110,2025-10-13,paid,211896.47
240111,2025-09-08,paid,20624.85
240112,2025-09-24,refunded,180244.13
240113,2025-06-01,paid,40723.49
240114,2025-11-15,paid,161932.59
240115,2025-04-15,paid,11295.12
240116,2025-06-29,paid,109430.59
240117,2025-03-14,paid,55335.18
240118,2025-08-03,paid,37210.63
240119,2025-08-03,paid,31179.01
240120,2025-12-19,paid,140084.22
240121,2025-09-11,paid,130620.8
240122,2025-02-22,paid,28288.72
240123,2025-08-29,paid,77301.44
240124,2025-08-07,paid,108330.62
240125,2025-11-21,paid,44432.94
240126,2025-12-22,paid,27137.18
240127,2025-06-27,paid,90915.43
240128,2025-01-17,paid,23514.18
240129,2025-08-20,paid,292731.95
240130,2025-03-30,paid,73878.87
240131,2025-11-08,paid,6635.47
240132,2025-12-18,paid,83161.58
240133,2025-07-15,paid,34903.91
240134,2025-05-13,paid,94998.59
240135,2025-07-10,paid,248558.81
240136,2025-04-09,failed,53051.84
240137,2025-03-24,paid,63763.97
240138,2025-07-13,paid,168837.63
240139,2025-08-14,paid,3208.18
240140,2025-08-31,paid,62371.17
240141,2025-11-28,paid,50119.8
240142,2025-11-29,paid,192207.35
240143,2025-05-01,refunded,143510.28
240144,2025-01-19,paid,265542.01
240145,2025-04-26,paid,83139.02
240146,2025-07-27,paid,135294.98
240147,2025-07-19,paid,172409.39
240148,2025-12-24,refunded,28179.96
240149,2025-11-16,paid,48183.37
240150,2025-09-12,paid,25689.04
240151,2025-10-31,paid,108062.63
240152,2025-11-26,paid,100211.49
240153,2025-11-15,paid,158690.39
240154,2025-06-22,paid,58567.86
240155,2025-12-30,paid,16080.8
240156,2025-03-23,paid,168327.6
240157,2025-05-30,paid,142427.33
240158,2025-07-14,paid,227138.84
240159,2025-09-19,paid,49887.35
240160,2025-11-20,paid,61504.78
240161,2025-03-27,refunded,18517.53
240162,2025-05-10,paid,7825.99
240163,2025-07-02,paid,140795.84
240164,2025-06-12,paid,255791.2
240165,2025-02-13,paid,18312.78
240166,2025-06-09,paid,41738.21
240167,2025-02-23,paid,117558.85
240168,2025-04-23,paid,95005.62
240169,2025-03-23,failed,96124.22
240170,2025-08-15,paid,25858.14
240171,2025-01-07,failed,1811.09
240172,2025-11-13,paid,9576.68
240173,2025-08-17,paid,51950.22
240174,2025-06-26,paid,15043.36
240175,2025-04-24,paid,47499.3
240176,2025-04-18,paid,54110.57
240177,2025-03-04,paid,57150.37
240178,2025-01-10,failed,27011.34
240179,2025-01-17,paid,66305.78
240180,2025-05-05,paid,54168.34
240181,2025-01-21,paid,56596.03
240182,2025-12-10,failed,29040.86
240183,2025-11-08,paid,123394.15
240184,2025-11-25,paid,58567.86
240185,2025-04-06,paid,55514.01
240186,2025-09-09,paid,63027.8
240187,2025-11-05,paid,146375.07
240188,2025-09-18,paid,59757.03
240189,2025-04-20,paid,31367.16
240190,2025-09-05,paid,274395.45
240191,2025-02-17,paid,16839.31
240192,2025-12-04,paid,46984.25
240193,2025-02-07,paid,44806.82
240194,2025-05-06,paid,32826.93
240195,2025-03-03,paid,0.0
240196,2025-08-05,paid,20318.84
240197,2025-04-08,paid,82315.66
240198,2025-10-28,paid,87797.37
240199,2025-05-19,paid,19364.85
240200,2025-11-24,paid,8333.87
240201,2025-12-21,paid,30195.37
240202,2025-01-05,paid,225987.01
240203,2025-03-14,paid,134361.79
240204,2025-11-19,paid,30193.68
240205,2025-08-17,paid,103509.21
240206,2025-08-30,paid,153411.73
240207,2025-06-25,paid,33128.72
240208,2025-06-20,paid,70450.91
240209,2025-01-05,paid,261832.77
240210,2025-03-28,refunded,152652.51
240211,2025-01-10,paid,190691.89
240212,2025-04-25,paid,88007.82
240213,2025-04-12,paid,16073.9
240214,2025-01-05,paid,52643.32
240215,2025-03-17,paid,135284.97
240216,2025-04-02,paid,33487.15
240217,2025-04-24,paid,47913.98
240218,2025-03-22,paid,58239.52
240219,2025-05-02,refunded,22099.88
240220,2025-11-14,paid,52786.57
240221,2025-10-13,paid,80931.47
240222,2025-05-26,paid,17659.22
240223,2025-11-07,paid,222433.96
240224,2025-03-01,paid,128967.97
240225,2025-06-18,paid,100667.75
240226,2025-07-24,paid,127954.27
240227,2025-08-16,paid,75925.35
240228,2025-03-23,paid,72170.63
240229,2025-09-15,paid,19621.72
240230,2025-12-19,refunded,47486.72
240231,2025-03-17,paid,88347.17
240232,2025-04-21,paid,51999.72
240233,2025-05-28,paid,59876.41
240234,2025-09-20,paid,80027.35
240235,2025-04-13,paid,104406.24
240236,2025-11-01,paid,124583.56
240237,2025-11-22,paid,83758.03
240238,2025-01-08,paid,72152.75
240239,2025-12-08,paid,42357.75
240240,2025-04-07,paid,267198.17
240241,2025-05-02,paid,4963.68
240242,2025-07-21,paid,11562.86
240243,2025-07-08,paid,43864.96
240244,2025-07-13,paid,82143.32
240245,2025-11-12,paid,81911.73
240246,2025-01-27,paid,72743.59
240247,2025-01-17,paid,48399.4
240248,2025-08-10,paid,49538.89
240249,2025-01-07,paid,63208.58
240250,2025-06-01,paid,361647.97
240251,2025-09-30,paid,23594.59
240252,2025-03-24,paid,40820.63
240253,2025-05-10,paid,141276.44
240254,2025-08-12,paid,19500.88
240255,2025-11-24,paid,60610.29
240256,2025-10-01,paid,51317.37
240257,2025-09-15,paid,55259.57
240258,2025-05-27,paid,66160.5
240259,2025-03-19,paid,26098.76
240260,2025-01-11,paid,96932.81
240261,2025-04-03,paid,43365.03
240262,2025-09-28,paid,130198.85
240263,2025-06-13,paid,192661.41
240264,2025-03-22,paid,53343.72
240265,2025-07-22,paid,72995.81
240266,2025-09-09,paid,60450.29
240267,2025-09-05,paid,955.85
240268,2025-09-12,paid,14350.97
240269,2025-04-15,paid,241112.72
240270,2025-08-06,paid,6489.27
240271,2025-10-27,paid,216085.46
240272,2025-08-25,paid,47388.53
240273,2025-05-23,paid,60487.38
240274,2025-08-30,paid,39916.33
240275,2025-03-27,paid,178507.9
240276,2025-12-23,paid,231379.91
240277,2025-05-10,paid,357616.73
240278,2025-10-12,paid,167275.47
240279,2025-01-28,paid,284783.52
240280,2025-08-30,paid,48582.84
240281,2025-08-31,paid,85081.96
240282,2025-12-12,refunded,88787.36
240283,2025-04-05,paid,95172.26
240284,2025-04-17,paid,78712.63
240285,2025-08-26,paid,52780.54
240286,2025-05-02,refunded,107207.26
240287,2025-03-19,paid,35920.84
240288,2025-12-07,paid,34512.87
240289,2025-09-22,paid,44811.26
240290,2025-09-18,paid,29514.2
240291,2025-02-22,paid,126843.53
240292,2025-09-14,paid,68849.65
240293,2025-12-28,paid,67904.14
240294,2025-10-15,paid,63208.58
240295,2025-02-06,paid,32071.12
240296,2025-07-05,paid,170486.19
240297,2025-04-28,paid,14844.5
240298,2025-06-17,paid,264940.98
240299,2025-05-21,paid,72052.09
240300,2025-09-07,paid,201289.96
240301,2025-02-25,paid,32161.6
240302,2025-08-16,paid,59128.55
240303,2025-07-05,paid,169613.81
240304,2025-06-24,refunded,83390.77
240305,2025-01-27,paid,109174.15
240306,2025-06-20,paid,467618.92
240307,2025-05-28,paid,7907.6
240308,2025-06-07,paid,175418.48
240309,2025-10-01,paid,80405.12
240310,2025-05-16,paid,72946.61
240311,2025-03-23,refunded,36322.25
240312,2025-10-13,failed,87729.93
240313,2025-07-16,paid,4486.62
240314,2025-01-07,paid,164784.89
240315,2025-11-03,paid,122824.75
240316,2025-12-28,paid,276000.54
240317,2025-05-24,paid,57122.43
240318,2025-04-16,paid,321016.23
240319,2025-10-12,paid,106822.64
240320,2025-01-21,paid,47064.17
240321,2025-06-09,paid,39113.43
240322,2025-08-13,paid,190305.71
240323,2025-04-24,paid,156865.01
240324,2025-04-21,paid,11562.86
240325,2025-09-10,paid,133721.15
240326,2025-06-30,paid,64992.08
240327,2025-03-09,paid,28683.93
240328,2025-05-14,paid,348902.5
240329,2025-12-28,paid,35523.97
240330,2025-10-29,paid,217906.32
240331,2025-10-09,paid,174091.29
240332,2025-12-10,paid,65037.88
240333,2025-08-11,refunded,23660.02
240334,2025-03-30,paid,63507.83
240335,2025-05-31,paid,93075.48
240336,2025-09-26,paid,46301.91
240337,2025-01-26,paid,26646.67
240338,2025-03-06,paid,301415.07
240339,2025-04-10,paid,239750.94
240340,2025-03-26,paid,89417.8
240341,2025-01-15,paid,82050.12
240342,2025-04-29,paid,146950.25
240343,2025-09-04,paid,36905.83
240344,2025-10-12,paid,63645.06
240345,2025-12-27,paid,78399.32
240346,2025-12-05,paid,33293.72
240347,2025-04-07,paid,197861.97
240348,2025-03-05,paid,149125.13
240349,2025-06-07,paid,17897.0
240350,2025-10-17,paid,138827.87
240351,2025-05-27,paid,156138.24
240352,2025-08-21,paid,55818.22
240353,2025-05-20,paid,42360.36
240354,2025-06-04,failed,8054.99
240355,2025-08-17,paid,195936.11
240356,2025-03-18,paid,39828.52
240357,2025-10-19,paid,164852.4
240358,2025-11-18,refunded,203610.37
240359,2025-07-21,paid,81773.9
240360,2025-05-14,paid,80469.83
240361,2025-03-19,paid,286220.75
240362,2025-11-18,paid,44844.95
240363,2025-12-24,paid,33785.33
240364,2025-07-04,paid,126343.97
240365,2025-09-13,paid,52802.13
240366,2025-10-10,failed,32180.34
240367,2025-03-17,paid,107039.91
240368,2025-08-21,paid,120036.72
240369,2025-12-02,paid,65310.91
240370,2025-06-30,failed,259615.71
240371,2025-06-02,paid,116063.08
240372,2025-12-28,paid,125376.01
240373,2025-10-02,paid,50254.91
240374,2025-02-01,paid,59448.28
240375,2025-06-24,paid,48051.84
240376,2025-10-28,paid,156973.82
240377,2025-10-08,paid,118410.01
240378,2025-02-02,paid,53269.43
240379,2025-02-21,paid,136476.86
240380,2025-06-16,failed,59657.05
240381,2025-12-13,paid,128678.35
240382,2025-03-31,failed,16195.92
240383,2025-05-07,paid,65241.92
240384,2025-06-08,paid,34053.46
240385,2025-04-10,paid,41765.12
240386,2025-05-24,refunded,69133.75
240387,2025-04-28,paid,44859.57
240388,2025-02-11,paid,83669.83
240389,2025-12-14,paid,37567.26
240390,2025-06-16,paid,61475.36
240391,2025-04-19,paid,149349.5
240392,2025-11-29,paid,121920.75
240393,2025-10-02,paid,20852.31
240394,2025-02-09,paid,71935.0
240395,2025-03-26,paid,36042.41
240396,2025-11-22,paid,127492.96
240397,2025-10-24,paid,23392.62
240398,2025-10-29,paid,151078.08
240399,2025-06-07,paid,74202.71
240400,2025-05-03,paid,77928.17
240401,2025-01-23,paid,3778.21
240402,2025-02-04,paid,97811.86
240403,2025-08-20,paid,119370.85
240404,2025-05-23,paid,54919.94
240405,2025-10-10,paid,192412.38
240406,2025-07-26,paid,186006.92
240407,2025-06-12,failed,16979.23
240408,2025-05-14,paid,347041.66
240409,2025-03-16,paid,25664.57
240410,2025-02-23,paid,40374.83
240411,2025-02-22,paid,48422.07
240412,2025-06-27,paid,85989.69
240413,2025-03-21,failed,52348.17
240414,2025-04-03,paid,184714.34
240415,2025-03-07,paid,58526.56
240416,2025-02-05,paid,78964.4
240417,2025-10-14,refunded,36951.82
240418,2025-11-03,paid,107871.2
240419,2025-07-22,paid,172737.08
240420,2025-04-29,paid,76268.01
240421,2025-07-14,paid,84648.63
240422,2025-12-25,paid,70184.93
240423,2025-06-25,paid,30247.96
240424,2025-01-27,paid,46979.27
240425,2025-09-14,paid,16479.98
240426,2025-12-06,paid,59838.23
240427,2025-05-11,refunded,160817.8
240428,2025-01-28,paid,283298.35
240429,2025-04-29,paid,38682.94
240430,2025-10-09,paid,4491.45
240431,2025-10-31,paid,81915.26
240432,2025-04-28,paid,165915.85
240433,2025-08-27,paid,107374.13
240434,2025-08-03,paid,87554.33
240435,2025-01-21,paid,38645.45
240436,2025-05-14,paid,60728.55
240437,2025-04-24,paid,28303.82
240438,2025-05-08,paid,62971.33
240439,2025-04-27,paid,95038.01
240440,2025-08-14,paid,96147.39
240441,2025-05-27,paid,137936.36
240442,2025-07-11,paid,29344.95
240443,2025-04-18,paid,6195.53
240444,2025-01-20,paid,54073.6
240445,2025-05-31,paid,13149.46
240446,2025-12-09,paid,127556.82
240447,2025-07-04,paid,146118.88
240448,2025-10-08,paid,35045.61
240449,2025-06-05,failed,6121.08
240450,2025-08-13,paid,72426.26
240451,2025-02-23,paid,110115.72
240452,2025-04-09,refunded,26647.92
240453,2025-03-31,paid,152560.82
240454,2025-06-10,paid,21958.58
240455,2025-03-01,paid,284307.65
240456,2025-05-02,paid,112476.27
240457,2025-04-12,failed,34165.56
240458,2025-11-19,paid,41959.64
240459,2025-08-18,paid,9624.54
240460,2025-07-24,paid,3815.52
240461,2025-03-26,paid,25601.35
240462,2025-03-03,paid,32322.68
240463,2025-07-31,paid,63914.2
240464,2025-01-18,paid,28094.1
240465,2025-02-15,paid,52482.24
240466,2025-02-16,paid,28094.1
240467,2025-09-13,paid,143457.09
240468,2025-12-01,failed,42544.8
240469,2025-03-02,paid,3060.54
240470,2025-03-12,paid,154244.43
240471,2025-08-18,paid,11295.12
240472,2025-11-16,paid,187768.52
240473,2025-07-30,paid,17995.47
240474,2025-11-23,refunded,110214.09
240475,2025-08-12,paid,168615.4
240476,2025-03-03,paid,44085.41
240477,2025-10-09,paid,26324.35
240478,2025-12-11,paid,68412.72
240479,2025-09-27,paid,67838.18
240480,2025-12-15,paid,18519.41
240481,2025-12-09,failed,124717.32
240482,2025-11-18,paid,19429.95
240483,2025-06-03,paid,96642.09
240484,2025-02-13,refunded,48190.78
240485,2025-11-06,paid,31948.2
240486,2025-07-22,paid,96609.84
240487,2025-08-20,paid,12121.14
240488,2025-06-02,paid,269463.4
240489,2025-12-06,refunded,49123.44
240490,2025-04-05,paid,95840.14
240491,2025-05-10,paid,131975.09
240492,2025-08-18,paid,59334.46
240493,2025-03-16,paid,171198.79
240494,2025-03-26,paid,175029.79
240495,2025-08-27,paid,81280.5
240496,2025-07-12,paid,33887.09
240497,2025-02-15,paid,40095.84
240498,2025-02-21,paid,279416.53
240499,2025-08-08,paid,117558.23
240500,2025-04-12,failed,50301.84
240501,2025-10-14,paid,224274.18
240502,2025-04-14,paid,46740.0
240503,2025-05-24,paid,63896.4
240504,2025-08-23,paid,25423.8
240505,2025-11-09,paid,78030.25
240506,2025-12-29,paid,4026.73
240507,2025-11-14,paid,150437.4
240508,2025-10-01,paid,81566.68
240509,2025-09-04,paid,33152.89
240510,2025-09-07,paid,110190.51
240511,2025-09-22,paid,49282.86
240512,2025-06-14,paid,85878.78
240513,2025-05-02,paid,61087.29
240514,2025-07-16,paid,26474.66
240515,2025-12-13,paid,86042.02
240516,2025-01-31,refunded,112017.08
240517,2025-06-24,paid,46275.11
240518,2025-04-18,paid,98072.92
240519,2025-07-28,paid,139975.34
240520,2025-02-28,paid,43818.79
240521,2025-05-18,paid,68821.11
240522,2025-08-11,paid,25558.56
240523,2025-01-22,paid,153281.08
240524,2025-10-16,paid,102425.74
240525,2025-11-30,paid,151948.58
240526,2025-01-27,paid,36928.83
240527,2025-03-09,paid,18604.0
240528,2025-03-04,paid,73090.35
240529,2025-02-16,paid,36691.79
240530,2025-10-29,paid,48401.5
240531,2025-10-08,paid,116995.32
240532,2025-12-02,paid,185235.43
240533,2025-04-27,paid,51063.62
240534,2025-01-19,paid,6025.99
240535,2025-12-07,paid,33428.41
240536,2025-05-27,paid,193952.02
240537,2025-11-18,paid,192479.02
240538,2025-05-11,paid,56928.99
240539,2025-03-16,paid,66285.61
240540,2025-01-25,paid,120900.58
240541,2025-01-17,paid,48183.37
240542,2025-07-28,paid,56368.96
240543,2025-05-16,paid,166377.72
240544,2025-01-24,paid,32498.86
240545,2025-12-16,refunded,55415.91
240546,2025-04-04,paid,68412.72
240547,2025-02-18,paid,108739.38
240548,2025-01-14,paid,11109.2
240549,2025-01-23,paid,69025.74
240550,2025-12-27,paid,85928.4
240551,2025-06-11,paid,110486.27
240552,2025-06-07,paid,65422.16
240553,2025-06-11,paid,76333.44
240554,2025-09-27,failed,58018.39
240555,2025-03-31,paid,4263.6
240556,2025-12-04,paid,84707.12
240557,2025-07-31,paid,166091.28
240558,2025-01-10,paid,5781.43
240559,2025-06-16,paid,344064.98
240560,2025-01-10,paid,181046.56
240561,2025-01-31,paid,48103.1
240562,2025-09-20,paid,120741.11
240563,2025-09-15,paid,137494.85
240564,2025-10-07,paid,230774.22
240565,2025-05-14,paid,55244.46
240566,2025-07-18,paid,26885.56
240567,2025-02-28,paid,35701.27
240568,2025-10-03,paid,15852.06
240569,2025-07-19,refunded,97843.87
240570,2025-11-21,paid,32666.58
240571,2025-07-06,paid,42120.98
240572,2025-01-23,paid,44531.86
240573,2025-01-20,paid,133538.75
240574,2025-03-22,paid,78870.36
240575,2025-01-27,paid,108335.95
240576,2025-06-18,paid,964.44
240577,2025-12-07,paid,45033.89
240578,2025-08-25,paid,30090.3
240579,2025-04-23,paid,112455.33
240580,2025-08-02,paid,6371.43
240581,2025-07-19,paid,14907.92
240582,2025-07-17,refunded,71582.6
240583,2025-01-15,paid,84876.46
240584,2025-04-23,paid,375.72
240585,2025-04-10,refunded,172843.44
240586,2025-11-04,paid,147816.88
240587,2025-05-19,paid,48529.06
240588,2025-02-25,paid,93696.94
240589,2025-04-17,paid,67133.66
240590,2025-08-21,paid,301538.42
240591,2025-06-22,paid,18336.84
240592,2025-01-31,paid,107457.88
240593,2025-10-22,paid,49657.21
240594,2025-10-22,paid,237463.51
240595,2025-04-05,paid,28094.1
240596,2025-07-26,paid,7617.34
240597,2025-11-10,paid,124485.72
240598,2025-02-07,paid,34117.2
240599,2025-05-10,paid,128024.93
240600,2025-06-22,paid,23120.14
240601,2026-01-01,paid,16679.02
240602,2025-12-31,paid,233242.06
240603,2025-07-16,paid,285382.89
240604,2025-02-01,paid,29561.46
240605,2025-04-29,paid,34912.79
240606,2025-03-11,paid,43563.69
240607,2025-11-13,refunded,43855.11
240608,2025-07-20,paid,49267.2
240609,2025-12-13,paid,17888.18
240610,2025-10-11,paid,10175.22
240611,2025-08-19,paid,7226.79
240612,2025-07-14,paid,222259.24
240613,2025-06-19,paid,101502.13
240614,2025-03-30,paid,172341.3
240615,2025-04-28,paid,82444.15
240616,2025-05-19,paid,9889.5
240617,2025-03-18,paid,84997.96
240618,2025-10-20,paid,6213.43
240619,2025-08-17,paid,103844.9
240620,2025-11-14,paid,118210.17
240621,2025-04-02,paid,13179.33
240622,2025-03-21,paid,104642.02
240623,2025-12-19,paid,58011.79
240624,2025-11-20,paid,274727.91
240625,2025-07-01,paid,148493.05
240626,2025-07-12,paid,15891.41
240627,2025-09-02,paid,78714.53
240628,2025-02-01,paid,114088.0
240629,2025-10-16,paid,41858.94
240630,2025-06-01,paid,51370.23
240631,2025-12-04,paid,181101.94
240632,2025-11-08,paid,61511.55
240633,2025-08-08,failed,114038.6
240634,2025-10-07,paid,183646.22
240635,2025-11-02,paid,82328.43
240636,2025-02-18,paid,48710.64
240637,2025-01-13,paid,6213.43
240638,2025-01-17,refunded,93177.31
240639,2025-07-02,refunded,141946.14
240640,2025-07-04,paid,113224.18
240641,2025-02-05,paid,119485.26
240642,2025-02-20,paid,75100.69
240643,2025-05-31,paid,4398.43
240644,2025-09-18,paid,77504.65
240645,2025-10-21,paid,133290.28
240646,2025-04-26,paid,25518.18
240647,2025-10-21,paid,44860.92
240648,2025-12-31,paid,218734.66
240649,2025-02-24,paid,95284.71
240650,2025-10-23,paid,36391.38
240651,2025-08-05,refunded,9954.89
240652,2025-06-14,paid,7226.79
240653,2025-01-11,paid,41220.2
240654,2025-07-29,paid,14793.28
240655,2025-09-27,paid,18022.81
240656,2025-12-04,paid,170759.98
240657,2025-01-23,paid,52295.7
240658,2025-04-19,paid,155582.78
240659,2025-04-15,paid,30587.16
240660,2025-12-11,refunded,232582.98
240661,2025-03-03,paid,218105.23
240662,2025-02-03,paid,9886.01
240663,2025-03-08,failed,126238.3
240664,2025-08-05,paid,121564.74
240665,2025-09-18,paid,227353.26
240666,2025-12-30,paid,62459.94
240667,2025-08-23,failed,43855.11
240668,2025-11-10,paid,280593.8
240669,2025-03-12,paid,57161.08
240670,2025-12-03,paid,42231.66
240671,2025-01-10,paid,77596.11
240672,2025-10-21,paid,4507.17
240673,2025-08-04,paid,108595.3
240674,2025-09-10,failed,87350.89
240675,2025-11-29,paid,110488.92
240676,2025-07-12,paid,359021.12
240677,2025-04-07,paid,33785.33
240678,2025-08-08,refunded,133541.38
240679,2025-07-21,paid,46301.91
240680,2025-08-08,paid,35105.9
240681,2025-10-16,paid,116541.94
240682,2025-04-16,paid,128818.17
240683,2025-02-28,paid,203489.26
240684,2025-06-04,paid,78486.91
240685,2025-03-10,paid,78366.57
240686,2025-07-21,paid,77996.88
240687,2025-04-02,paid,121831.03
240688,2025-01-14,paid,26689.39
240689,2025-04-12,paid,66490.98
240690,2025-10-18,paid,13471.45
240691,2025-07-08,paid,45583.52
240692,2025-08-20,paid,189854.18
240693,2025-05-19,paid,92878.88
240694,2025-01-13,paid,109970.63
240695,2025-12-12,paid,10682.8
240696,2025-12-19,paid,20139.04
240697,2025-09-25,paid,230513.07
240698,2025-03-01,paid,58242.81
240699,2025-02-22,failed,41662.35
240700,2025-03-15,paid,102744.09
240701,2025-12-06,paid,24500.42
240702,2025-02-23,paid,95767.67
240703,2025-04-01,paid,95227.62
240704,2025-09-11,paid,53399.9
240705,2025-07-30,paid,11302.29
240706,2025-04-20,refunded,303838.68
240707,2025-08-14,paid,44085.41
240708,2025-06-22,paid,287104.95
240709,2025-10-25,paid,17522.81
240710,2025-02-13,failed,149998.89
240711,2025-07-23,paid,82567.35
240712,2025-06-03,paid,63208.58
240713,2025-03-22,paid,57082.97
240714,2025-08-10,paid,107373.89
240715,2025-09-24,paid,45187.37
240716,2025-08-04,paid,92376.87
240717,2025-06-12,paid,218129.69
240718,2025-03-19,paid,38872.22
240719,2025-01-28,paid,160754.61
240720,2025-02-05,paid,100283.03
240721,2025-03-19,paid,24864.32
240722,2025-08-02,paid,84433.04
240723,2025-11-08,paid,123107.8
240724,2025-02-18,paid,48588.7
240725,2025-01-23,paid,100113.25
240726,2025-03-06,paid,6417.59
240727,2025-01-10,refunded,32096.68
240728,2025-08-20,paid,69507.69
240729,2025-08-16,paid,199984.43
240730,2025-05-24,paid,56069.05
240731,2025-08-24,paid,47535.78
240732,2025-06-29,paid,10467.54
240733,2025-09-15,failed,104859.79
240734,2025-04-16,paid,124258.08
240735,2025-05-20,refunded,21861.85
240736,2025-05-12,paid,6471.89
240737,2025-01-29,paid,74632.3
240738,2025-01-30,refunded,152675.61
240739,2025-12-10,paid,114232.39
240740,2025-01-13,paid,84896.82
240741,2025-08-07,paid,58625.31
240742,2025-01-12,paid,76500.01
240743,2025-01-07,paid,201113.94
240744,2025-06-19,paid,149612.24
240745,2025-12-21,paid,8695.54
240746,2025-11-16,paid,273650.88
240747,2025-03-06,paid,121198.62
240748,2025-10-13,paid,156525.23
240749,2025-12-15,paid,164470.63
240750,2025-12-15,paid,294771.26
240751,2025-07-01,paid,98397.85
240752,2025-04-17,paid,291347.88
240753,2025-06-02,paid,60128.87
240754,2025-09-24,paid,124171.35
240755,2025-05-15,paid,193413.9
240756,2025-07-13,paid,42560.85
240757,2025-08-31,paid,35532.77
240758,2025-03-29,paid,52513.0
240759,2025-07-17,paid,165231.57
240760,2025-03-29,paid,60775.89
240761,2025-12-29,paid,20624.85
240762,2025-04-26,paid,91688.49
240763,2025-11-29,paid,56368.96
240764,2025-10-06,paid,50549.57
240765,2025-10-02,paid,16564.36
240766,2025-12-24,paid,42939.39
240767,2025-01-09,paid,119072.85
240768,2025-09-02,paid,11714.96
240769,2025-08-03,paid,99197.62
240770,2025-08-12,paid,65312.04
240771,2025-07-09,paid,108753.18
240772,2025-11-22,paid,33747.77
240773,2025-05-03,paid,104485.7
240774,2025-07-18,failed,95703.23
240775,2025-07-10,paid,194073.79
240776,2025-09-20,paid,90324.85
240777,2025-01-08,paid,79480.76
240778,2025-12-26,paid,17964.95
240779,2025-06-06,paid,4991.46
240780,2025-01-28,paid,3789.86
240781,2025-11-12,paid,23399.87
240782,2025-11-16,paid,56369.39
240783,2025-08-01,paid,26477.05
240784,2025-02-20,paid,190094.46
240785,2025-09-27,refunded,8260.76
240786,2025-06-23,paid,182663.57
240787,2025-12-27,paid,111081.86
240788,2025-07-31,failed,75203.55
240789,2025-10-30,paid,140778.07
240790,2025-03-08,paid,243401.69
240791,2025-06-15,paid,49075.04
240792,2025-04-22,paid,67398.45
240793,2025-06-09,paid,47774.42
240794,2025-09-04,paid,52152.8
240795,2025-10-20,paid,44735.77
240796,2025-04-09,paid,65941.32
240797,2025-07-11,paid,71986.86
240798,2025-01-15,paid,83222.65
240799,2025-09-07,paid,11369.59
240800,2025-07-31,paid,47609.92
240801,2025-08-09,paid,63970.17
240802,2025-09-29,paid,225469.72
240803,2025-02-10,paid,240267.19
